Price,Close,High,Low,Open,Volume,Return,Direction,Lag_1,Lag_2,Lag_3
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,,,
Date,,,,,,,,,,
2005-01-07,1186.18994140625,1192.199951171875,1182.1600341796875,1187.8900146484375,1477900000,-0.0014311705807971142,0,0.003505858083953761,-0.003627842613197485,-0.0116713594265474
2005-01-10,1190.25,1194.780029296875,1184.800048828125,1186.18994140625,1490400000,0.0034227727381810347,1,-0.0014311705807971142,0.003505858083953761,-0.003627842613197485
2005-01-11,1182.989990234375,1190.25,1180.4300537109375,1190.25,1488800000,-0.006099567120878002,0,0.0034227727381810347,-0.0014311705807971142,0.003505858083953761
2005-01-12,1187.699951171875,1187.9200439453125,1175.6400146484375,1182.989990234375,1562100000,0.003981403880320977,1,-0.006099567120878002,0.0034227727381810347,-0.0014311705807971142
2005-01-13,1177.449951171875,1187.699951171875,1175.81005859375,1187.699951171875,1510300000,-0.008630125807352784,0,0.003981403880320977,-0.006099567120878002,0.0034227727381810347
2005-01-14,1184.52001953125,1185.2099609375,1177.449951171875,1177.449951171875,1335400000,0.00600455955884871,1,-0.008630125807352784,0.003981403880320977,-0.006099567120878002
2005-01-18,1195.97998046875,1195.97998046875,1180.0999755859375,1184.52001953125,1596800000,0.009674771847279606,1,0.00600455955884871,-0.008630125807352784,0.003981403880320977
2005-01-19,1184.6300048828125,1195.97998046875,1184.4100341796875,1195.97998046875,1498700000,-0.009490104994474113,0,0.009674771847279606,0.00600455955884871,-0.008630125807352784
2005-01-20,1175.4100341796875,1184.6300048828125,1173.4200439453125,1184.6300048828125,1692000000,-0.007782996095930472,0,-0.009490104994474113,0.009674771847279606,0.00600455955884871
2005-01-21,1167.8699951171875,1179.449951171875,1167.8199462890625,1175.4100341796875,1643500000,-0.006414815973357024,0,-0.007782996095930472,-0.009490104994474113,0.009674771847279606
2005-01-24,1163.75,1173.030029296875,1163.75,1167.8699951171875,1494600000,-0.0035277857419173664,0,-0.006414815973357024,-0.007782996095930472,-0.009490104994474113
2005-01-25,1168.4100341796875,1174.300048828125,1163.75,1163.75,1610400000,0.004004325825724964,1,-0.0035277857419173664,-0.006414815973357024,-0.007782996095930472
2005-01-26,1174.0699462890625,1175.9599609375,1168.4100341796875,1168.4100341796875,1635900000,0.0048441146034394755,1,0.004004325825724964,-0.0035277857419173664,-0.006414815973357024
2005-01-27,1174.550048828125,1177.5,1170.1500244140625,1174.0699462890625,1600600000,0.0004089215813589675,1,0.0048441146034394755,0.004004325825724964,-0.0035277857419173664
2005-01-28,1171.3599853515625,1175.6099853515625,1166.25,1174.550048828125,1641800000,-0.0027159876922616677,0,0.0004089215813589675,0.0048441146034394755,0.004004325825724964
