Price,Close,High,Low,Open,Volume,Return,Direction,Lag_1,Lag_2,Lag_3
Ticker,^BVSP,^BVSP,^BVSP,^BVSP,^BVSP,,,,,
Date,,,,,,,,,,
2005-01-07,24747.0,24874.0,24376.0,24376.0,0,0.015594861903393875,1,-0.013162157783897621,-0.006278171281390854,-0.03397869528030484
2005-01-10,24292.0,24825.0,24086.0,24747.0,0,-0.018386066998019923,0,0.015594861903393875,-0.013162157783897621,-0.006278171281390854
2005-01-11,24370.0,24457.0,24127.0,24295.0,0,0.003210933640704683,1,-0.018386066998019923,0.015594861903393875,-0.013162157783897621
2005-01-12,24510.0,24560.0,23983.0,24370.0,0,0.0057447681575708565,1,0.003210933640704683,-0.018386066998019923,0.015594861903393875
2005-01-13,24806.0,24919.0,24523.0,24523.0,0,0.0120767033863729,1,0.0057447681575708565,0.003210933640704683,-0.018386066998019923
2005-01-14,24924.0,24966.0,24481.0,24802.0,0,0.004756913649923478,1,0.0120767033863729,0.0057447681575708565,0.003210933640704683
2005-01-17,24515.0,25022.0,24515.0,24924.0,0,-0.01640988605360294,0,0.004756913649923478,0.0120767033863729,0.0057447681575708565
2005-01-18,24089.0,24515.0,24019.0,24515.0,0,-0.017377116051397135,0,-0.01640988605360294,0.004756913649923478,0.0120767033863729
2005-01-19,24271.0,24465.0,24091.0,24091.0,0,0.007555315704263377,1,-0.017377116051397135,-0.01640988605360294,0.004756913649923478
2005-01-20,23610.0,24271.0,23534.0,24271.0,0,-0.027234147748341653,0,0.007555315704263377,-0.017377116051397135,-0.01640988605360294
2005-01-21,23818.0,24006.0,23609.0,23618.0,0,0.008809826344769123,1,-0.027234147748341653,0.007555315704263377,-0.017377116051397135
2005-01-24,24198.0,24302.0,23813.0,23819.0,0,0.015954320261986732,1,0.008809826344769123,-0.027234147748341653,0.007555315704263377
2005-01-26,24530.0,24555.0,24207.0,24207.0,0,0.013720142160509097,1,0.015954320261986732,0.008809826344769123,-0.027234147748341653
2005-01-27,24030.0,24529.0,23869.0,24529.0,0,-0.02038320423970652,0,0.013720142160509097,0.015954320261986732,0.008809826344769123
2005-01-28,23968.0,24056.0,23595.0,24006.0,0,-0.00258010819808574,0,-0.02038320423970652,0.013720142160509097,0.015954320261986732
2005-01-31,24351.0,24399.0,23970.0,23970.0,0,0.015979639519359212,1,-0.00258010819808574,-0.02038320423970652,0.013720142160509097
2005-02-01,24149.0,24506.0,24073.0,24392.0,0,-0.00829534721366676,0,0.015979639519359212,-0.00258010819808574,-0.02038320423970652
2005-02-02,24605.0,24624.0,24139.0,24150.0,0,0.018882769472855943,1,-0.00829534721366676,0.015979639519359212,-0.00258010819808574
2005-02-03,24874.0,24896.0,24548.0,24606.0,0,0.010932737248526614,1,0.018882769472855943,-0.00829534721366676,0.015979639519359212
2005-02-04,25732.0,25736.0,24818.0,24874.0,0,0.0344938489989548,1,0.010932737248526614,0.018882769472855943,-0.00829534721366676
2005-02-09,26314.0,26314.0,25733.0,25733.0,0,0.02261775221514073,1,0.0344938489989548,0.010932737248526614,0.018882769472855943
2005-02-10,26416.0,26456.0,25882.0,26314.0,0,0.003876263585923745,1,0.02261775221514073,0.0344938489989548,0.010932737248526614
2005-02-11,26671.0,26786.0,26132.0,26414.0,0,0.009653240460327117,1,0.003876263585923745,0.02261775221514073,0.0344938489989548
2005-02-14,26532.0,26753.0,26321.0,26660.0,0,-0.005211653106370173,0,0.009653240460327117,0.003876263585923745,0.02261775221514073
2005-02-15,26610.0,26660.0,26212.0,26532.0,0,0.002939846223428244,1,-0.005211653106370173,0.009653240460327117,0.003876263585923745
2005-02-16,26384.0,26683.0,26312.0,26611.0,0,-0.008493047726418679,0,0.002939846223428244,-0.005211653106370173,0.009653240460327117
2005-02-17,27091.0,27159.0,26385.0,26385.0,0,0.02679654335961179,1,-0.008493047726418679,0.002939846223428244,-0.005211653106370173
2005-02-18,26756.0,27184.0,26707.0,27086.0,0,-0.01236573031634125,0,0.02679654335961179,-0.008493047726418679,0.002939846223428244
2005-02-21,26853.0,27094.0,26698.0,26730.0,0,0.003625355060547175,1,-0.01236573031634125,0.02679654335961179,-0.008493047726418679
2005-02-22,26740.0,27329.0,26620.0,26856.0,0,-0.004208095929691291,0,0.003625355060547175,-0.01236573031634125,0.02679654335961179
2005-02-23,27198.0,27198.0,26746.0,26746.0,0,0.017127898279730713,1,-0.004208095929691291,0.003625355060547175,-0.01236573031634125
2005-02-24,28436.0,28436.0,27198.0,27198.0,0,0.04551805279799992,1,0.017127898279730713,-0.004208095929691291,0.003625355060547175
2005-02-25,28425.0,28778.0,28178.0,28429.0,0,-0.0003868335912223797,0,0.04551805279799992,0.017127898279730713,-0.004208095929691291
2005-02-28,28139.0,28555.0,27799.0,28423.0,0,-0.010061565523306948,0,-0.0003868335912223797,0.04551805279799992,0.017127898279730713
2005-03-01,27730.0,28137.0,27643.0,28135.0,0,-0.014534987028679058,0,-0.010061565523306948,-0.0003868335912223797,0.04551805279799992
2005-03-02,28200.0,28200.0,27498.0,27730.0,0,0.016949152542372836,1,-0.014534987028679058,-0.010061565523306948,-0.0003868335912223797
2005-03-03,28668.0,28766.0,28204.0,28204.0,0,0.01659574468085112,1,0.016949152542372836,-0.014534987028679058,-0.010061565523306948
2005-03-04,29197.0,29228.0,28676.0,28676.0,0,0.018452630110227464,1,0.01659574468085112,0.016949152542372836,-0.014534987028679058
2005-03-07,29455.0,29584.0,29183.0,29464.0,0,0.008836524300441795,1,0.018452630110227464,0.01659574468085112,0.016949152542372836
2005-03-08,29021.0,29452.0,28883.0,29452.0,0,-0.01473434051943645,0,0.008836524300441795,0.018452630110227464,0.01659574468085112
2005-03-09,28514.0,29058.0,28381.0,29018.0,0,-0.017470107852934125,0,-0.01473434051943645,0.008836524300441795,0.018452630110227464
2005-03-10,28567.0,28682.0,28049.0,28511.0,0,0.0018587360594795044,1,-0.017470107852934125,-0.01473434051943645,0.008836524300441795
2005-03-11,28075.0,28932.0,28008.0,28567.0,0,-0.017222669513774602,0,0.0018587360594795044,-0.017470107852934125,-0.01473434051943645
2005-03-14,28099.0,28135.0,27715.0,28075.0,0,0.0008548530721281811,1,-0.017222669513774602,0.0018587360594795044,-0.017470107852934125
2005-03-15,27588.0,28300.0,27455.0,28107.0,0,-0.018185700558738693,0,0.0008548530721281811,-0.017222669513774602,0.0018587360594795044
2005-03-16,27827.0,27841.0,27260.0,27587.0,0,0.008663186892851948,1,-0.018185700558738693,0.0008548530721281811,-0.017222669513774602
2005-03-17,28086.0,28162.0,27319.0,27824.0,0,0.00930750709742334,1,0.008663186892851948,-0.018185700558738693,0.0008548530721281811
2005-03-18,27593.0,28174.0,27498.0,28088.0,0,-0.017553229366944367,0,0.00930750709742334,0.008663186892851948,-0.018185700558738693
2005-03-21,27411.0,27633.0,27214.0,27587.0,0,-0.006595875765592729,0,-0.017553229366944367,0.00930750709742334,0.008663186892851948
2005-03-22,26618.0,27844.0,26480.0,27419.0,0,-0.02892999160920795,0,-0.006595875765592729,-0.017553229366944367,0.00930750709742334
2005-03-23,26248.0,26792.0,26131.0,26613.0,0,-0.013900368171913757,0,-0.02892999160920795,-0.006595875765592729,-0.017553229366944367
2005-03-24,26702.0,26827.0,26267.0,26267.0,0,0.017296555928070667,1,-0.013900368171913757,-0.02892999160920795,-0.006595875765592729
2005-03-28,26257.0,26705.0,26224.0,26705.0,0,-0.01666541832072499,0,0.017296555928070667,-0.013900368171913757,-0.02892999160920795
2005-03-29,25842.0,26620.0,25761.0,26259.0,0,-0.015805309060440975,0,-0.01666541832072499,0.017296555928070667,-0.013900368171913757
2005-03-30,26470.0,26470.0,25861.0,25861.0,0,0.024301524649794848,1,-0.015805309060440975,-0.01666541832072499,0.017296555928070667
2005-03-31,26611.0,26768.0,26259.0,26471.0,0,0.005326785039667659,1,0.024301524649794848,-0.015805309060440975,-0.01666541832072499
2005-04-01,26774.0,27178.0,26612.0,26612.0,0,0.0061252865356431485,1,0.005326785039667659,0.024301524649794848,-0.015805309060440975
2005-04-04,26407.0,26770.0,26204.0,26770.0,0,-0.013707328004780805,0,0.0061252865356431485,0.005326785039667659,0.024301524649794848
2005-04-05,26038.0,26724.0,25965.0,26407.0,0,-0.01397356761464763,0,-0.013707328004780805,0.0061252865356431485,0.005326785039667659
2005-04-06,25695.0,26254.0,25615.0,26038.0,0,-0.01317305476611108,0,-0.01397356761464763,-0.013707328004780805,0.0061252865356431485
2005-04-07,26308.0,26308.0,25656.0,25695.0,0,0.023856781474995037,1,-0.01317305476611108,-0.01397356761464763,-0.013707328004780805
2005-04-08,25885.0,26310.0,25826.0,26305.0,0,-0.016078759312756596,0,0.023856781474995037,-0.01317305476611108,-0.01397356761464763
2005-04-11,25900.0,25943.0,25695.0,25884.0,0,0.0005794861889125702,1,-0.016078759312756596,0.023856781474995037,-0.01317305476611108
2005-04-12,26206.0,26324.0,25611.0,25900.0,0,0.011814671814671884,1,0.0005794861889125702,-0.016078759312756596,0.023856781474995037
2005-04-13,26066.0,26579.0,26057.0,26206.0,0,-0.005342288025642961,0,0.011814671814671884,0.0005794861889125702,-0.016078759312756596
2005-04-14,24984.0,26113.0,24949.0,26069.0,0,-0.041510013043811855,0,-0.005342288025642961,0.011814671814671884,0.0005794861889125702
2005-04-15,24656.0,25115.0,24575.0,25000.0,0,-0.013128402177393528,0,-0.041510013043811855,-0.005342288025642961,0.011814671814671884
2005-04-18,24877.0,24965.0,24420.0,24656.0,0,0.008963335496430913,1,-0.013128402177393528,-0.041510013043811855,-0.005342288025642961
2005-04-19,25566.0,25566.0,24877.0,24877.0,0,0.02769626562688421,1,0.008963335496430913,-0.013128402177393528,-0.041510013043811855
2005-04-20,25062.0,25692.0,24954.0,25566.0,0,-0.019713682234217322,0,0.02769626562688421,0.008963335496430913,-0.013128402177393528
2005-04-22,24767.0,25428.0,24691.0,25062.0,0,-0.011770808395179966,0,-0.019713682234217322,0.02769626562688421,0.008963335496430913
2005-04-25,25232.0,25297.0,24744.0,24769.0,0,0.0187749828400694,1,-0.011770808395179966,-0.019713682234217322,0.02769626562688421
2005-04-26,25305.0,25563.0,25067.0,25232.0,0,0.002893151553582829,1,0.0187749828400694,-0.011770808395179966,-0.019713682234217322
2005-04-27,25242.0,25295.0,24886.0,25295.0,0,-0.0024896265560165887,0,0.002893151553582829,0.0187749828400694,-0.011770808395179966
2005-04-28,24440.0,25238.0,24423.0,25238.0,0,-0.03177244275413993,0,-0.0024896265560165887,0.002893151553582829,0.0187749828400694
2005-04-29,24844.0,24858.0,24154.0,24454.0,0,0.016530278232405937,1,-0.03177244275413993,-0.0024896265560165887,0.002893151553582829
