Price,Close,High,Low,Open,Volume
Ticker,PAK,PAK,PAK,PAK,PAK
Date,,,,,
2015-11-10,39.650733947753906,39.692976463765156,39.610183388325225,39.610183388325225,425
2015-11-11,39.678890228271484,39.70705190178197,39.678890228271484,39.70705190178197,1750
2015-11-12,9.976045608520508,9.976045608520508,9.976045608520508,9.976045608520508,0
2015-11-13,40.24211502075195,40.46712107138195,40.04498865419817,40.46712107138195,330
2015-11-16,9.849320411682129,9.849320411682129,9.849320411682129,9.849320411682129,0
2015-11-17,9.884520530700684,9.884520530700684,9.884520530700684,9.884520530700684,0
2015-11-18,9.83523941040039,9.83523941040039,9.83523941040039,9.83523941040039,0
2015-11-19,39.70705032348633,39.70705032348633,39.653544220201184,39.653544220201184,575
2015-11-20,39.36940002441406,39.65072940151142,39.36940002441406,39.5944087389327,1529
2015-11-23,39.28463363647461,39.28463363647461,39.28463363647461,39.28463363647461,229
2015-11-24,39.39699935913086,39.39699935913086,39.39699935913086,39.39699935913086,188
2015-11-25,38.91854476928711,38.974868121535316,38.69550998795214,38.69550998795214,4925
2015-11-27,38.383480072021484,38.721412073292846,38.383480072021484,38.721412073292846,914
2015-11-30,37.59497833251953,38.04555440928234,37.397849284701856,38.01739273307335,1636
2015-12-01,36.8233642578125,37.03147490156,36.8233642578125,37.03147490156,280
2015-12-02,37.876583099365234,37.90446277992294,37.876583099365234,37.90446277992294,212
2015-12-03,37.73578643798828,38.10159822841495,37.73578643798828,38.10159822841495,2550
2015-12-04,38.2454948425293,38.2454948425293,38.2454948425293,38.2454948425293,150
2015-12-07,38.69325256347656,38.69325256347656,38.69325256347656,38.69325256347656,48
2015-12-08,9.574750900268555,9.574750900268555,9.574750900268555,9.574750900268555,0
2015-12-09,39.31279373168945,39.31279373168945,39.31279373168945,39.31279373168945,25
2015-12-10,38.890380859375,39.20015120062002,38.69325183708733,39.171989528058226,8400
2015-12-11,38.41164779663086,38.97486788750472,38.41164779663086,38.946706211549724,218
2015-12-14,38.10187911987305,38.501202384851894,38.07372012632075,38.32716718216466,2326
2015-12-15,9.405783653259277,9.405783653259277,9.405783653259277,9.405783653259277,0
2015-12-16,38.10187911987305,38.18636415746656,38.10187911987305,38.13004079907088,2225
2015-12-17,38.10187911987305,38.471915420170184,38.072874147973685,38.471915420170184,2838
2015-12-18,38.13003158569336,38.13003158569336,38.0455492541589,38.0455492541589,2514
2015-12-21,9.47618579864502,9.47618579864502,9.47618579864502,9.47618579864502,0
2015-12-22,9.462105751037598,9.462105751037598,9.462105751037598,9.462105751037598,0
2015-12-23,37.803367614746094,37.803367614746094,37.62313665013562,37.62313665013562,98
2015-12-24,37.17256164550781,37.73578174750961,37.17256164550781,37.73296719124565,1288
2015-12-28,37.25703811645508,37.59469081732076,37.25703811645508,37.59469081732076,1689
2015-12-29,9.455455780029297,9.455455780029297,9.455455780029297,9.455455780029297,0
2015-12-30,37.79865264892578,37.879740425233216,37.763900350244704,37.879740425233216,656
2015-12-31,37.70308303833008,37.73320095951295,37.70308303833008,37.73320095951295,128
2016-01-04,38.0494499206543,38.22726305220268,37.30083238783284,37.862368035891095,254
2016-01-05,38.19830322265625,38.19830322265625,38.05350518786475,38.05350518786475,241
2016-01-06,9.491656303405762,9.491656303405762,9.491656303405762,9.491656303405762,0
2016-01-07,37.50326919555664,37.5076135792466,37.374685933348445,37.374685933348445,404
2016-01-08,36.9240608215332,37.01094019132599,36.83718145174042,37.01094019132599,1632
2016-01-11,36.66341781616211,36.912475493408124,36.605499160286776,36.83717930747854,5894
2016-01-12,36.46099090576172,36.63445965354278,36.46099090576172,36.49690041966338,4019
2016-01-13,36.460697174072266,36.460697174072266,36.460697174072266,36.460697174072266,103
2016-01-14,9.05001449584961,9.05001449584961,9.05001449584961,9.05001449584961,0
2016-01-15,8.926935195922852,8.926935195922852,8.926935195922852,8.926935195922852,0
2016-01-19,35.24582290649414,35.27333640805549,35.244375699626225,35.27333640805549,206
2016-01-20,34.75234603881836,35.03007167591887,34.75234603881836,34.9258175405018,327
2016-01-21,35.44710159301758,35.44710159301758,35.04166264852197,35.04166264852197,1077
2016-01-22,8.87625503540039,8.87625503540039,8.87625503540039,8.87625503540039,0
2016-01-25,35.099571228027344,35.099571228027344,35.099571228027344,35.099571228027344,150
2016-01-26,8.912456512451172,8.912456512451172,8.912456512451172,8.912456512451172,0
2016-01-27,35.2863655090332,35.2863655090332,35.273335124005996,35.273335124005996,205
2016-01-28,35.55482482910156,35.55482482910156,35.27333482042667,35.27333482042667,368
2016-01-29,35.563228607177734,35.563228607177734,35.563228607177734,35.563228607177734,25
2016-02-01,36.229305267333984,36.59970182175483,36.200054567114236,36.22901527361073,1211
2016-02-02,9.209297180175781,9.209297180175781,9.209297180175781,9.209297180175781,0
2016-02-03,36.750301361083984,36.750301361083984,36.750301361083984,36.750301361083984,83
2016-02-04,9.426495552062988,9.426495552062988,9.426495552062988,9.426495552062988,0
2016-02-05,36.89509963989258,36.89509963989258,36.89509963989258,36.89509963989258,150
2016-02-08,37.59245681762695,37.59245681762695,37.32950152672416,37.32950152672416,282
2016-02-09,37.329505920410156,37.329505920410156,36.83718484318285,36.83718484318285,60
2016-02-10,36.40277862548828,37.03990044033571,36.40277862548828,37.03990044033571,1250
2016-02-11,36.48965835571289,36.5041359480078,36.48965835571289,36.5041359480078,187
2016-02-12,9.05725383758545,9.05725383758545,9.05725383758545,9.05725383758545,0
2016-02-16,35.79461669921875,35.79461669921875,35.79461669921875,35.79461669921875,80
2016-02-17,9.021055221557617,9.021055221557617,9.021055221557617,9.021055221557617,0
2016-02-18,8.97037410736084,8.97037410736084,8.97037410736084,8.97037410736084,0
2016-02-19,35.67848587036133,35.67848587036133,35.67848587036133,35.67848587036133,90
2016-02-22,35.24437713623047,35.24437713623047,34.81026477137466,34.81026477137466,588
2016-02-23,8.811094284057617,8.811094284057617,8.811094284057617,8.811094284057617,0
2016-02-24,35.24437713623047,35.44680658605365,35.24437713623047,35.44680658605365,142
2016-02-25,35.50502014160156,35.50502014160156,35.50502014160156,35.50502014160156,925
2016-02-26,35.71324157714844,35.71324157714844,35.71324157714844,35.71324157714844,31
2016-02-29,36.20005798339844,36.22901869262802,35.794616339720086,35.794616339720086,1687
2016-03-01,9.10069465637207,9.10069465637207,9.10069465637207,9.10069465637207,0
2016-03-02,36.48965835571289,36.48965835571289,36.48965835571289,36.48965835571289,145
2016-03-03,37.321388244628906,37.445337084836346,36.85165641473874,37.06885618836189,2886
2016-03-04,37.329505920410156,37.416675291992064,37.329505920410156,37.416675291992064,246
2016-03-07,9.571295738220215,9.571295738220215,9.571295738220215,9.571295738220215,0
2016-03-08,37.90869903564453,38.54582079373005,37.90869903564453,38.54582079373005,132
2016-03-09,37.87974166870117,37.87974166870117,37.87974166870117,37.87974166870117,152
2016-03-10,9.46269416809082,9.46269416809082,9.46269416809082,9.46269416809082,0
2016-03-11,37.677024841308594,37.96662367750232,37.677024841308594,37.96662367750232,100
2016-03-14,9.477174758911133,9.477174758911133,9.477174758911133,9.477174758911133,0
2016-03-15,37.879451751708984,37.879451751708984,37.879451751708984,37.879451751708984,52
2016-03-16,37.90869903564453,38.015850339569084,37.79285896706944,37.79285896706944,266
2016-03-17,38.343101501464844,38.36887780363102,38.119240130835934,38.119240130835934,220
2016-03-18,38.11142349243164,38.11142349243164,38.11142349243164,38.11142349243164,50
2016-03-21,38.20756912231445,38.38654221969974,38.20756912231445,38.37206186493305,136
2016-03-22,37.937660217285156,38.314138373474506,37.937660217285156,38.28518042735272,161
2016-03-23,9.52785587310791,9.52785587310791,9.52785587310791,9.52785587310791,0
2016-03-24,37.561180114746094,37.67702018728363,37.561180114746094,37.59013806149659,304
2016-03-28,9.484415054321289,9.484415054321289,9.484415054321289,9.484415054321289,0
2016-03-29,9.455455780029297,9.455455780029297,9.455455780029297,9.455455780029297,0
2016-03-30,9.4409761428833,9.4409761428833,9.4409761428833,9.4409761428833,0
2016-03-31,38.11142349243164,38.11142349243164,37.64806315700987,37.64806315700987,254
2016-04-01,38.19830322265625,38.19830322265625,38.19830322265625,38.19830322265625,83
2016-04-04,39.09461975097656,39.09461975097656,38.54582723088453,38.54582723088453,301
2016-04-05,38.372066497802734,38.372356491591425,38.372066497802734,38.372356491591425,162
2016-04-06,38.806461334228516,38.806461334228516,38.574781182406184,38.603741891845296,550
2016-04-07,38.343101501464844,38.80617457888891,38.343101501464844,38.516862998388135,938
2016-04-08,38.58926773071289,38.58926773071289,38.58926773071289,38.58926773071289,63
2016-04-11,37.90869903564453,37.908989029378894,37.90869903564453,37.90869903564453,625
2016-04-12,38.4879035949707,38.545535022760106,38.15486370656257,38.37206351370504,3505
2016-04-13,38.559722900390625,38.559722900390625,38.43316686715767,38.54697974657405,375
2016-04-14,38.806461334228516,38.806461334228516,38.574781182406184,38.661663310723505,902
2016-04-15,38.806461334228516,38.806461334228516,38.806461334228516,38.806461334228516,208
2016-04-18,38.92230224609375,38.951262956154864,38.66166414107972,38.80646216769463,2322
2016-04-19,38.86438751220703,38.951266889317814,38.63270733201453,38.63270733201453,3177
2016-04-20,38.77750015258789,38.8643795118142,38.77750015258789,38.8643795118142,566
2016-04-21,38.4879035949707,38.80646312798996,38.4879035949707,38.80646312798996,312
2016-04-22,38.372066497802734,38.748547481655486,38.169347030284186,38.748547481655486,5869
2016-04-25,38.516571044921875,38.66166181842453,38.37177026516076,38.60374040178202,998
2016-04-26,38.661659240722656,38.661659240722656,38.357577347313956,38.357577347313956,872
2016-04-27,39.12502670288086,39.18294536448589,38.98891467198675,39.09606599115561,512
2016-04-28,39.4725456237793,39.55942499417284,39.414624202286674,39.50150633452561,825
2016-04-29,40.06622314453125,40.08041350499095,40.03031363369102,40.03031363369102,450
2016-05-02,39.791099548339844,39.93590031981795,39.58867011910244,39.93590031981795,412
2016-05-03,40.3123893737793,40.3123893737793,40.3123893737793,40.3123893737793,145
2016-05-04,40.79891586303711,40.9495082429133,40.48614516201668,40.9495082429133,184
2016-05-05,41.70246887207031,41.81830895597652,41.557670838571646,41.78935100638406,451
2016-05-06,41.712890625,41.712890625,41.442113800283686,41.442113800283686,288
2016-05-09,41.78529357910156,41.99206740956929,41.70246583993761,41.70246583993761,762
2016-05-10,42.39751052856445,42.45542918739708,41.99206886935463,41.99206886935463,1660
2016-05-11,42.8319091796875,42.8608698893797,42.28166950476213,42.28166950476213,13160
2016-05-12,42.39751052856445,42.600229977246684,41.905189500183006,42.600229977246684,3829
2016-05-13,42.48004913330078,42.48004913330078,41.87623235671314,41.87623235671314,150
2016-05-16,42.42530822753906,42.42530822753906,42.05027451247219,42.05027451247219,162
2016-05-17,42.049991607666016,42.31091971711878,41.96310947392659,42.02103089641954,1390
2016-05-18,42.31062698364258,42.77370005429401,42.136578257353825,42.77370005429401,1120
2016-05-19,42.842044830322266,42.94774893424462,42.54230728713293,42.54230728713293,461
2016-05-20,42.65814971923828,42.77399256353568,42.5423096367863,42.75256064307631,607
2016-05-23,42.54230880737305,42.91878975846338,42.54230880737305,42.571269517882776,1177
2016-05-24,42.71607208251953,42.71607208251953,42.04999228420675,42.04999228420675,1674
2016-05-25,42.35348892211914,42.35348892211914,41.90518895262739,42.16582981858193,1258
2016-05-26,41.96310806274414,41.96310806274414,41.876228693771836,41.876228693771836,58
2016-05-27,42.39751052856445,42.39751052856445,42.25270973871485,42.25270973871485,414
2016-05-31,41.557373046875,42.07894193943452,41.35465086669432,42.07894193943452,1008
2016-06-01,41.81686019897461,42.136869696257556,41.67350937780765,41.67350937780765,976
2016-06-02,42.195072174072266,42.195072174072266,41.9341413489055,42.02073347356498,958
2016-06-03,42.59994125366211,42.75632522757198,42.2819589416663,42.33930037653052,2138
2016-06-06,42.860870361328125,43.237351305936365,42.718096767581855,42.831909651317034,11361
2016-06-07,42.802947998046875,43.208389643731394,42.62918926550012,42.889830126165506,7581
2016-06-08,42.745025634765625,42.97670576596937,42.65814351418046,42.65814351418046,4158
2016-06-09,42.802947998046875,42.86086941679263,42.484388480480995,42.62918926550012,5595
2016-06-10,10.360457420349121,10.360457420349121,10.360457420349121,10.360457420349121,0
2016-06-13,42.31062698364258,42.36854840238499,41.630066884490844,41.992067466095115,4307
2016-06-14,42.36884307861328,42.947753527038444,42.36884307861328,42.687112637582885,368
2016-06-15,44.83015060424805,45.26455295835068,44.45367243060912,44.56951250600077,6570
2016-06-16,44.74327087402344,45.17767322459069,43.7010001977325,45.14871251551716,7704
2016-06-17,44.68535232543945,45.26455269908011,44.56951225071132,44.65639161629611,4732
2016-06-20,44.250946044921875,44.77222771583811,44.19302739362284,44.19302739362284,13214
2016-06-21,44.45367431640625,44.598472345404446,43.961353284645355,44.13511202418134,11070
2016-06-22,43.93238830566406,44.337829928264505,43.70070816756241,43.70070816756241,12855
2016-06-23,44.22170639038086,44.27962505252961,43.72967532759005,43.96135549987606,2075
2016-06-24,42.571556091308594,43.32422793925371,42.07894510583924,42.165827230388025,1054
2016-06-27,42.136871337890625,42.57127096290009,41.99207054227232,41.99207054227232,3816
2016-06-28,42.60225296020508,42.7450265414537,42.31062421484857,42.7450265414537,2168
2016-06-29,43.9034309387207,44.04823172651396,43.40531832771433,43.70042149915971,3020
2016-06-30,44.01927947998047,44.01927947998047,43.382157548300675,43.382157548300675,337
2016-07-01,10.650057792663574,10.650057792663574,10.650057792663574,10.650057792663574,0
2016-07-05,43.526954650878906,43.961357060722754,43.44007527364838,43.55591536390428,2476
2016-07-06,43.40821838378906,43.61383501896698,43.15655349869077,43.497994933414894,1181
2016-07-07,43.39923858642578,43.787592719424445,43.17943159435555,43.77311236384597,363
2016-07-08,43.816551208496094,43.816551208496094,43.440360261839814,43.729671841276605,1002
2016-07-11,44.27991485595703,44.337836279702294,44.09370294707009,44.09370294707009,525
2016-07-12,45.26455307006836,45.293513779449064,44.74327134859672,44.88807213365499,2722
2016-07-13,45.235599517822266,45.322478897865096,45.01839968679235,45.119759423816596,369
2016-07-14,45.43831253051758,45.66999544742917,45.30220050846226,45.46727324036219,1281
2016-07-15,45.580223083496094,45.65551927888919,45.32247660882841,45.65551927888919,648
2016-07-18,45.409358978271484,45.438316929074006,45.30162766811851,45.38039826562339,6160
2016-07-19,45.55414962768555,45.55414962768555,45.33984701728482,45.33984701728482,188
2016-07-20,45.61207580566406,45.66999722761102,45.46727501264208,45.61207580566406,1625
2016-07-21,45.58311462402344,45.756876126224725,45.23849155727183,45.756876126224725,256
2016-07-22,45.352012634277344,45.496233432500425,45.352012634277344,45.481753077742894,613
2016-07-25,45.235599517822266,45.40936103975362,45.032880043773766,45.17768085174228,812
2016-07-26,45.3079948425293,45.322472435600744,45.119752990456824,45.17767441012383,2090
2016-07-27,45.26455307006836,45.52519393080418,45.26455307006836,45.46727251204277,1050
2016-07-28,45.46726989746094,45.46726989746094,45.3224691207294,45.35142982844473,917
2016-07-29,45.52519989013672,45.612079267806244,45.35143837295205,45.55415784146282,1566
2016-08-01,45.90167999267578,45.90167999267578,45.55415696499285,45.61207839022186,3702
2016-08-02,45.68447494506836,46.191276341096156,45.380685758327814,45.75687672269828,444
2016-08-03,46.01751708984375,46.01751708984375,45.26455518188754,45.26455518188754,418
2016-08-04,45.52519989013672,45.84375944948872,45.38039908612377,45.64103998097796,868
2016-08-05,45.49623489379883,45.75687576411543,45.49623489379883,45.723860664681645,295
2016-08-08,45.409358978271484,45.93035076476997,45.32247684032721,45.93035076476997,1168
2016-08-09,45.8119010925293,45.8119010925293,45.49623596964038,45.698955423860134,1138
2016-08-10,45.736602783203125,45.736602783203125,45.55415252100693,45.61207394058548,1004
2016-08-11,45.66999435424805,46.104393944137996,45.66999435424805,45.94424558624627,1454
2016-08-12,45.90167999267578,45.90167999267578,45.510718657916655,45.698957766219806,1329
2016-08-15,45.66999435424805,45.814792376314536,45.53967392491201,45.55415151764247,696
2016-08-16,45.612361907958984,45.786120635284604,45.55415049721031,45.69895127787844,1077
2016-08-17,45.52519989013672,45.81479873631701,45.52519989013672,45.81479873631701,268
2016-08-18,45.235599517822266,45.467279705833604,45.17768085174228,45.467279705833604,625
